country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023,tc_loss_ha_2024
Indonesia,Sumatera Selatan,Banyu Asin,30,1113178,785587,724801,95999,2814,3883,3772,11537,6289,13294,21354,12184,20668,14358,22179,52742,10302,16300,25777,32204,13839,13449,13967,9969,8060,4550,6625,8492
Indonesia,Sumatera Selatan,Banyu Asin,50,1113178,716912,647007,95999,2703,3747,3600,11143,6097,12817,20776,11740,20105,14186,21869,51746,9796,15105,24129,31011,12436,12517,12729,9146,7284,4156,5799,7337
Indonesia,Sumatera Selatan,Banyu Asin,75,1113178,537296,508276,95999,2163,2950,2737,8299,4867,9894,16644,8999,16276,12462,19358,43539,7089,10250,16620,25174,8302,9261,8783,6477,4765,2850,3378,4295
Indonesia,Sumatera Selatan,Empat Lawang,0,239039,239039,239039,3436,1333,461,182,1514,1056,1996,438,3312,1508,2368,1806,3618,1234,2952,1943,4295,2666,4680,2080,2466,1620,2270,3396,2247
Indonesia,Sumatera Selatan,Empat Lawang,10,239039,224534,221168,3436,1330,460,182,1510,1053,1993,438,3308,1505,2366,1797,3609,1211,2870,1894,4172,2555,4473,2012,2370,1567,2166,3249,2152
Indonesia,Sumatera Selatan,Empat Lawang,15,239039,222869,219081,3436,1329,460,182,1510,1053,1993,438,3308,1505,2366,1795,3608,1208,2861,1889,4156,2542,4454,2005,2358,1561,2154,3232,2138
Indonesia,Sumatera Selatan,Empat Lawang,20,239039,221754,218008,3436,1329,460,182,1509,1053,1992,438,3307,1504,2365,1795,3606,1206,2852,1883,4140,2531,4431,1999,2346,1554,2144,3220,2127
Indonesia,Sumatera Selatan,Empat Lawang,25,239039,220931,216429,3436,1329,459,182,1508,1052,1991,438,3307,1504,2365,1793,3605,1205,2847,1881,4132,2527,4422,1995,2340,1552,2138,3211,2120
Indonesia,Sumatera Selatan,Empat Lawang,30,239039,219718,215217,3436,1327,459,182,1508,1052,1991,438,3305,1504,2364,1793,3603,1203,2839,1875,4121,2515,4403,1987,2332,1546,2127,3198,2111
Indonesia,Sumatera Selatan,Empat Lawang,50,239039,212612,207089,3436,1321,457,179,1500,1050,1983,437,3295,1499,2360,1786,3586,1190,2788,1841,4036,2450,4291,1940,2271,1510,2065,3091,2042
Indonesia,Sumatera Selatan,Empat Lawang,75,239039,190517,185292,3436,1283,443,169,1445,1022,1926,422,3214,1461,2312,1733,3501,1134,2569,1702,3758,2220,3798,1769,2070,1384,1850,2734,1818
Indonesia,Sumatera Selatan,Lahat,0,423318,423318,423318,17992,2496,2164,1047,5192,4458,7684,3292,10940,4953,4017,4990,12211,4695,7196,5655,6676,5751,7597,4735,4553,4429,6737,8466,4585
Indonesia,Sumatera Selatan,Lahat,10,423318,386948,385852,17992,2480,2153,1038,5167,4450,7673,3290,10904,4919,4009,4967,12029,4432,6613,5084,6076,4836,6670,4353,4123,3980,5678,7311,3974
Indonesia,Sumatera Selatan,Lahat,15,423318,383022,382083,17992,2476,2152,1036,5161,4447,7669,3289,10898,4915,4006,4961,11998,4406,6559,5035,6028,4755,6584,4307,4078,3935,5589,7201,3912
Indonesia,Sumatera Selatan,Lahat,20,423318,379556,379837,17992,2469,2148,1033,5143,4443,7661,3287,10887,4906,4003,4958,11965,4372,6503,4971,5979,4693,6428,4268,4037,3851,5438,6864,3854
Indonesia,Sumatera Selatan,Lahat,25,423318,377489,376963,17992,2466,2146,1032,5140,4441,7657,3286,10884,4903,4002,4955,11949,4357,6475,4942,5949,4656,6385,4243,4016,3825,5398,6803,3828
Indonesia,Sumatera Selatan,Lahat,30,423318,374418,374848,17992,2458,2145,1030,5133,4439,7652,3285,10877,4899,4000,4950,11923,4338,6437,4907,5912,4600,6316,4206,3981,3790,5336,6725,3777
Indonesia,Sumatera Selatan,Lahat,50,423318,357198,358672,17992,2413,2122,1011,5046,4405,7589,3264,10793,4839,3973,4911,11733,4199,6214,4685,5676,4268,5885,3965,3764,3549,4950,6217,3513
Indonesia,Sumatera Selatan,Lahat,75,423318,310742,314788,17992,2273,2012,935,4698,4161,7193,3113,10226,4551,3831,4699,10798,3746,5528,3959,4824,3054,4577,3280,3075,2921,3949,4880,2863
Indonesia,Sumatera Selatan,Lubuklinggau,0,36874,36874,36874,476,328,147,12,385,112,504,75,590,222,405,151,745,160,392,296,646,466,468,460,509,250,494,780,758
Indonesia,Sumatera Selatan,Lubuklinggau,10,36874,34595,33558,476,327,147,12,384,112,503,75,590,222,405,151,744,157,387,291,632,456,458,436,496,244,475,753,734
Indonesia,Sumatera Selatan,Lubuklinggau,15,36874,34247,33171,476,327,147,12,384,112,503,75,590,222,405,151,744,157,386,291,629,454,456,435,495,244,472,750,730
Indonesia,Sumatera Selatan,Lubuklinggau,20,36874,34075,33014,476,327,147,12,384,112,503,75,590,222,405,151,743,157,385,291,628,453,455,433,494,243,470,748,726
Indonesia,Sumatera Selatan,Lubuklinggau,25,36874,33910,32836,476,327,147,12,384,112,503,75,590,222,405,151,743,157,385,290,626,453,455,432,493,242,469,745,725
Indonesia,Sumatera Selatan,Lubuklinggau,30,36874,33689,32638,476,327,147,12,384,112,503,75,590,222,405,151,743,157,384,290,625,451,453,432,492,241,466,744,721
Indonesia,Sumatera Selatan,Lubuklinggau,50,36874,32463,31420,476,324,146,12,383,112,500,74,588,221,405,150,737,154,380,288,614,445,448,420,479,239,455,726,698
Indonesia,Sumatera Selatan,Lubuklinggau,75,36874,29539,28301,476,316,144,11,378,110,486,73,576,217,401,148,709,146,368,277,576,422,424,391,446,227,423,674,640
Indonesia,Sumatera Selatan,Muara Enim,0,852899,852899,852899,46430,15276,12979,6010,15363,11993,19874,25743,23962,34823,19533,16628,40232,15539,19717,15469,26216,18915,15038,12225,14155,10260,10850,19057,15166
Indonesia,Sumatera Selatan,Muara Enim,10,852899,767353,731776,46430,15189,12926,5972,15308,11954,19324,25077,23748,34515,19396,16284,39236,14683,18456,14122,24495,16767,13530,11025,12927,9353,9878,16892,13365
Indonesia,Sumatera Selatan,Muara Enim,15,852899,758823,719878,46430,15166,12917,5967,15297,11946,19273,24998,23712,34470,19374,16242,39110,14609,18349,14009,24329,16535,13383,10919,12800,9259,9777,16682,13186
Indonesia,Sumatera Selatan,Muara Enim,20,852899,752734,712868,46430,15144,12900,5953,15278,11934,19175,24885,23666,34405,19337,16192,38938,14535,18250,13918,24186,16335,13256,10822,12699,9162,9696,16522,13051
Indonesia,Sumatera Selatan,Muara Enim,25,852899,748760,703301,46430,15132,12892,5948,15270,11926,19162,24868,23651,34380,19325,16171,38886,14496,18201,13860,24102,16221,13187,10766,12638,9115,9646,16421,12973
Indonesia,Sumatera Selatan,Muara Enim,30,852899,742631,698049,46430,15107,12884,5944,15261,11918,19132,24828,23632,34346,19314,16144,38805,14440,18116,13779,23968,16030,13079,10680,12546,9043,9571,16267,12845
Indonesia,Sumatera Selatan,Muara Enim,50,852899,707285,651212,46430,14919,12758,5878,15108,11799,18752,24396,23355,33991,19148,15914,38046,14057,17560,13304,23161,14936,12435,10192,12036,8651,9131,15316,12094
Indonesia,Sumatera Selatan,Muara Enim,75,852899,596977,529817,46430,14000,11957,5439,14122,10996,17067,22139,21713,31705,17999,14959,34874,12090,14936,11254,19295,11427,10160,8394,10094,7195,7487,12102,9501
Indonesia,Sumatera Selatan,Musi Banyuasin,0,1478081,1478081,1478081,151093,13944,14270,5810,23670,19725,38635,48507,59237,44014,24101,28576,105261,31015,44008,36806,71918,21328,27380,16313,26464,18848,24495,38383,35301
Indonesia,Sumatera Selatan,Musi Banyuasin,10,1478081,1319884,1258032,151093,13767,14157,5746,23487,19492,38380,48211,59041,43952,24048,28498,104783,29817,41979,35252,70473,19430,25286,15213,24028,16517,21673,33769,31308
Indonesia,Sumatera Selatan,Musi Banyuasin,15,1478081,1310185,1241439,151093,13736,14136,5735,23448,19468,38329,48160,59006,43940,24041,28489,104726,29728,41813,35138,70372,19287,25125,15130,23867,16385,21526,33518,31093
Indonesia,Sumatera Selatan,Musi Banyuasin,20,1478081,1301682,1229879,151093,13677,14102,5721,23396,19431,38252,48095,58957,43918,24020,28474,104649,29634,41655,35017,70258,19157,24970,15057,23712,16260,21368,33229,30864
Indonesia,Sumatera Selatan,Musi Banyuasin,25,1478081,1296793,1219566,151093,13648,14082,5713,23364,19409,38210,48065,58933,43907,24013,28464,104608,29586,41571,34961,70200,19068,24896,15016,23631,16192,21294,33086,30753
Indonesia,Sumatera Selatan,Musi Banyuasin,30,1478081,1288614,1207995,151093,13608,14058,5705,23331,19386,38166,48029,58894,43891,24003,28451,104543,29500,41429,34846,70088,18919,24748,14931,23490,16065,21159,32846,30558
Indonesia,Sumatera Selatan,Musi Banyuasin,50,1478081,1238524,1124048,151093,13340,13837,5600,22890,19027,37506,47373,58322,43628,23874,28293,103816,28723,40325,33980,69354,18037,23847,14389,22690,15329,20396,31534,29382
Indonesia,Sumatera Selatan,Musi Banyuasin,75,1478081,1033682,944506,151093,11999,12471,4935,20188,16874,33009,42603,53290,41052,22586,26724,96518,23995,33189,28479,64091,13917,19073,11550,18651,11798,16530,24873,23854
Indonesia,Sumatera Selatan,Musi Rawas,0,1215777,1215777,1215777,60896,12297,8423,2304,20233,10617,26684,6247,29829,21830,14561,14227,51265,15772,22986,17729,32949,17431,22148,19138,18132,15723,21679,36628,29649
Indonesia,Sumatera Selatan,Musi Rawas,10,1215777,1137785,1137699,60896,12258,8389,2282,20074,10590,26610,6179,29741,21693,14515,14140,50667,14985,22209,17005,31701,16644,20860,17913,16924,14538,19867,33977,27364
Indonesia,Sumatera Selatan,Musi Rawas,15,1215777,1130447,1129998,60896,12244,8382,2281,20049,10583,26592,6163,29722,21674,14507,14129,50585,14917,22139,16944,31585,16575,20752,17797,16810,14426,19702,33697,27120
Indonesia,Sumatera Selatan,Musi Rawas,20,1215777,1123920,1123668,60896,12226,8365,2266,19979,10567,26562,6144,29690,21632,14488,14109,50483,14831,22050,16869,31459,16498,20610,17657,16663,14247,19536,33435,26901
Indonesia,Sumatera Selatan,Musi Rawas,25,1215777,1120312,1118266,60896,12219,8356,2260,19951,10561,26549,6136,29675,21610,14481,14103,50437,14796,22002,16836,31390,16459,20549,17584,16601,14191,19457,33317,26802
Indonesia,Sumatera Selatan,Musi Rawas,30,1215777,1114432,1113879,60896,12200,8347,2256,19922,10555,26532,6124,29659,21589,14474,14091,50364,14747,21942,16785,31292,16397,20456,17470,16501,14088,19334,33086,26604
Indonesia,Sumatera Selatan,Musi Rawas,50,1215777,1077573,1077128,60896,12063,8263,2212,19513,10461,26280,6000,29421,21340,14358,13970,49675,14354,21497,16425,30530,15951,19767,16642,15771,13297,18511,31634,25405
Indonesia,Sumatera Selatan,Musi Rawas,75,1215777,937550,974980,60896,11382,7789,2027,17851,9871,24449,5421,27528,20027,13581,13168,45786,12395,18834,14169,25784,13434,16522,12972,12599,10283,15265,25493,20191
Indonesia,Sumatera Selatan,Ogan Ilir,0,238426,238426,238426,17603,958,1881,1148,1726,2430,2362,4510,2151,4847,2301,2124,6545,1525,3589,2774,3857,6010,4029,3433,3169,2241,2024,4395,3455
Indonesia,Sumatera Selatan,Ogan Ilir,10,238426,160751,156844,17603,948,1870,1143,1719,2425,2353,4499,2147,4840,2299,2101,6491,1407,3145,2523,3436,4710,3121,2332,1938,1822,1518,2984,2707
Indonesia,Sumatera Selatan,Ogan Ilir,15,238426,152886,147800,17603,944,1866,1141,1715,2423,2349,4496,2146,4837,2298,2096,6482,1398,3109,2501,3366,4553,3036,2258,1849,1770,1468,2836,2595
Indonesia,Sumatera Selatan,Ogan Ilir,20,238426,149472,144726,17603,939,1860,1134,1714,2419,2347,4492,2144,4835,2296,2093,6476,1393,3086,2482,3326,4450,2988,2208,1807,1743,1442,2775,2546
Indonesia,Sumatera Selatan,Ogan Ilir,25,238426,146199,139044,17603,936,1855,1132,1710,2418,2345,4489,2142,4831,2296,2089,6470,1387,3063,2468,3286,4372,2954,2176,1778,1717,1420,2729,2505
Indonesia,Sumatera Selatan,Ogan Ilir,30,238426,141491,134892,17603,935,1853,1131,1709,2416,2342,4486,2140,4830,2294,2085,6459,1379,3037,2449,3237,4256,2901,2124,1733,1678,1389,2654,2438
Indonesia,Sumatera Selatan,Ogan Ilir,50,238426,119661,109415,17603,907,1806,1099,1654,2363,2290,4406,2101,4762,2265,2050,6342,1304,2825,2317,2921,3574,2573,1824,1489,1448,1206,2229,2018
Indonesia,Sumatera Selatan,Ogan Ilir,75,238426,81570,67007,17603,804,1561,963,1412,2081,1969,3860,1795,4226,2008,1898,5696,990,2095,1750,2111,2245,1881,1151,977,959,789,1312,1164
Indonesia,Sumatera Selatan,Ogan Komering Ilir,0,1794664,1794664,1794664,185288,3076,14228,5631,13087,20429,44617,52097,36730,46034,27595,23327,65880,18154,37078,63215,102280,45951,35385,33605,32724,21602,19887,27225,31879
Indonesia,Sumatera Selatan,Ogan Komering Ilir,10,1794664,1445009,1406023,185288,2942,13737,5382,12832,19306,42823,51113,36211,45582,27420,23011,65187,16623,33514,58123,91639,37576,29112,27821,29034,18173,17260,21802,26816
Indonesia,Sumatera Selatan,Ogan Komering Ilir,15,1794664,1408363,1362036,185288,2926,13677,5344,12777,18968,42298,50755,36121,45489,27396,22946,65060,16500,33176,57488,90572,36300,28426,27240,28645,17752,16957,21337,26215
Indonesia,Sumatera Selatan,Ogan Komering Ilir,20,1794664,1388398,1348045,185288,2910,13622,5301,12731,18869,42166,50654,36062,45401,27370,22901,64938,16379,32884,56983,89855,35525,27986,26767,28367,17422,16712,20997,25811
Indonesia,Sumatera Selatan,Ogan Komering Ilir,25,1794664,1374820,1324869,185288,2892,13553,5280,12682,18721,41916,50453,35989,45359,27352,22870,64873,16322,32732,56763,89441,35113,27750,26444,28206,17270,16592,20816,25592
Indonesia,Sumatera Selatan,Ogan Komering Ilir,30,1794664,1345711,1298364,185288,2882,13503,5244,12642,18515,41660,50167,35913,45255,27316,22831,64716,16064,32289,55896,88206,33983,27132,25806,27748,16852,16306,20359,24981
Indonesia,Sumatera Selatan,Ogan Komering Ilir,50,1794664,1185379,1129266,185288,2728,12744,5002,12101,16850,37663,46955,34413,44153,26765,22307,63067,14616,29310,51156,80821,28409,23551,21672,25278,14835,14572,18080,22139
Indonesia,Sumatera Selatan,Ogan Komering Ilir,75,1794664,707521,781084,185288,2242,9227,3702,9091,11792,22170,32615,24017,36132,20696,18718,51328,8355,18224,30066,47582,13065,12579,11186,16541,8792,7356,10055,12409
Indonesia,Sumatera Selatan,Ogan Komering Ulu,0,386604,386604,386604,21997,3646,4486,3002,4775,5398,9370,6678,5177,11216,5052,9785,14115,5784,7387,5178,7689,6074,4775,3980,4153,2628,2731,5962,3566
Indonesia,Sumatera Selatan,Ogan Komering Ulu,10,386604,342066,328918,21997,3592,4409,2942,4745,5359,9331,6648,5147,11160,5040,9688,13872,5296,6796,4774,7154,5533,4454,3676,3840,2413,2493,5074,3033
Indonesia,Sumatera Selatan,Ogan Komering Ulu,15,386604,338508,324484,21997,3580,4394,2936,4739,5352,9320,6643,5142,11149,5034,9661,13833,5274,6748,4734,7104,5483,4427,3643,3815,2394,2475,4999,2986
Indonesia,Sumatera Selatan,Ogan Komering Ulu,20,386604,336068,320800,21997,3569,4374,2929,4728,5338,9303,6636,5137,11143,5030,9649,13805,5259,6709,4704,7059,5448,4404,3619,3799,2377,2459,4940,2951
Indonesia,Sumatera Selatan,Ogan Komering Ulu,25,386604,334324,316392,21997,3559,4363,2920,4721,5327,9291,6630,5132,11135,5026,9627,13774,5245,6680,4683,7029,5426,4386,3604,3784,2367,2449,4903,2932
Indonesia,Sumatera Selatan,Ogan Komering Ulu,30,386604,331364,314510,21997,3550,4355,2914,4715,5319,9280,6624,5127,11128,5021,9603,13747,5230,6638,4653,6984,5388,4359,3574,3765,2350,2433,4844,2898
Indonesia,Sumatera Selatan,Ogan Komering Ulu,50,386604,316092,293881,21997,3441,4214,2843,4607,5187,9106,6559,5070,11025,4979,9475,13571,5115,6417,4479,6742,5177,4222,3430,3652,2270,2338,4535,2722
Indonesia,Sumatera Selatan,Ogan Komering Ulu,75,386604,271968,238402,21997,2907,3746,2557,4106,4615,8190,6096,4647,10356,4715,9000,12874,4682,5570,3906,6030,4479,3719,2983,3236,1980,2007,3738,2235
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,0,444682,444682,444682,5448,1544,1713,1228,1467,1424,2444,1698,1732,3875,2593,4009,5895,2321,7851,4974,5513,5265,5424,4527,3955,2814,3581,9259,2584
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,10,444682,408599,395996,5448,1540,1711,1227,1467,1420,2441,1695,1724,3866,2590,3992,5862,2234,7587,4748,5284,4992,5117,4243,3726,2659,3362,8633,2418
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,15,444682,405752,391429,5448,1538,1711,1227,1466,1419,2441,1695,1724,3865,2590,3988,5856,2226,7565,4729,5260,4964,5084,4209,3700,2645,3340,8563,2398
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,20,444682,403535,387874,5448,1538,1710,1227,1464,1418,2440,1694,1723,3863,2589,3986,5851,2218,7542,4711,5239,4939,5054,4180,3674,2630,3318,8495,2382
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,25,444682,401303,383281,5448,1537,1710,1227,1464,1418,2440,1694,1722,3862,2589,3984,5848,2214,7532,4700,5228,4924,5034,4158,3659,2619,3303,8433,2369
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,30,444682,397619,381400,5448,1534,1709,1227,1464,1417,2438,1693,1721,3860,2588,3980,5839,2205,7498,4674,5197,4891,4995,4120,3628,2597,3273,8342,2346
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,50,444682,380208,359177,5448,1523,1701,1223,1460,1412,2429,1685,1704,3839,2578,3960,5790,2156,7353,4564,5050,4725,4809,3938,3464,2494,3132,7868,2238
Indonesia,Sumatera Selatan,Ogan Komering Ulu Selatan,75,444682,322343,309060,5448,1478,1649,1193,1419,1359,2334,1614,1623,3676,2520,3833,5575,1922,6660,4048,4454,4076,4138,3331,2920,2129,2569,6097,1887
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,0,339950,339950,339950,40145,1563,1942,964,3586,5106,6731,5721,3969,7544,3266,5695,5751,568,1448,2301,2496,2573,4150,3203,1506,1262,1611,5022,3996
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,10,339950,186573,172488,40145,1530,1908,948,3535,5072,6701,5688,3946,7502,3250,5659,5678,470,1257,1977,2134,1776,1921,2303,1043,687,978,2769,2277
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,15,339950,177642,164622,40145,1526,1900,944,3527,5067,6694,5681,3942,7494,3249,5651,5666,459,1236,1930,2092,1706,1801,2225,1007,646,921,2601,2135
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,20,339950,173465,159447,40145,1517,1889,939,3512,5055,6680,5668,3933,7481,3243,5644,5658,454,1225,1902,2071,1672,1747,2184,986,628,902,2520,2071
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,25,339950,170242,153431,40145,1511,1879,935,3498,5046,6670,5660,3925,7470,3237,5636,5651,448,1218,1883,2053,1644,1711,2160,972,613,886,2457,2022
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,30,339950,163618,149568,40145,1506,1873,931,3492,5039,6662,5651,3920,7459,3233,5628,5640,439,1202,1839,2020,1593,1604,2088,942,588,854,2332,1927
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,50,339950,140423,120962,40145,1421,1777,878,3323,4869,6502,5485,3806,7294,3151,5528,5549,402,1128,1701,1881,1395,1324,1898,842,492,731,1895,1573
Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,75,339950,97668,62296,40145,1150,1402,688,2575,3976,5616,4669,3208,6361,2694,5004,5104,297,894,1271,1408,927,865,1414,593,329,441,1104,934
Indonesia,Sumatera Selatan,Pagar Alam,0,59082,59082,59082,459,129,69,36,107,78,160,33,241,158,87,128,230,181,317,276,424,401,418,285,299,268,322,397,183
Indonesia,Sumatera Selatan,Pagar Alam,10,59082,55173,53650,459,129,69,36,107,78,159,32,240,158,87,128,224,168,298,240,396,373,398,261,280,252,294,371,165
Indonesia,Sumatera Selatan,Pagar Alam,15,59082,54647,53041,459,129,69,36,107,78,159,32,240,158,87,128,224,166,295,236,391,369,394,256,277,247,291,364,163
Indonesia,Sumatera Selatan,Pagar Alam,20,59082,54287,52721,459,129,69,36,107,78,159,32,240,158,87,128,222,164,291,233,388,364,390,251,273,245,287,360,160
Indonesia,Sumatera Selatan,Pagar Alam,25,59082,53948,52367,459,129,69,36,107,78,159,32,240,158,87,128,222,163,288,232,386,361,387,248,272,243,285,357,157
Indonesia,Sumatera Selatan,Pagar Alam,30,59082,53487,51910,459,129,69,36,107,78,159,32,240,158,87,127,221,161,285,228,381,355,383,245,267,239,282,348,155
Indonesia,Sumatera Selatan,Pagar Alam,50,59082,50908,49397,459,128,69,35,107,78,158,32,239,158,87,125,217,148,263,207,355,323,345,221,245,218,264,310,136
Indonesia,Sumatera Selatan,Pagar Alam,75,59082,44667,42758,459,123,66,33,102,74,147,31,227,154,85,115,196,110,198,148,290,241,260,161,175,166,192,223,99
Indonesia,Sumatera Selatan,Palembang,0,35882,35882,35882,727,41,20,48,80,76,100,102,136,121,73,90,228,104,295,256,275,449,403,437,322,127,116,228,235
Indonesia,Sumatera Selatan,Palembang,10,35882,12121,10903,727,38,19,47,78,75,98,101,133,120,73,89,222,93,238,197,211,328,296,312,264,87,90,177,179
Indonesia,Sumatera Selatan,Palembang,15,35882,11104,9906,727,37,18,47,78,75,98,100,133,119,72,89,222,92,230,191,205,317,283,300,259,82,87,171,174
Indonesia,Sumatera Selatan,Palembang,20,35882,10655,9700,727,37,18,47,78,74,98,99,132,119,72,89,220,92,226,187,202,309,275,295,255,81,85,168,172
Indonesia,Sumatera Selatan,Palembang,25,35882,10243,9296,727,37,18,46,77,74,97,99,132,119,72,89,220,90,225,184,200,305,269,291,253,79,84,164,169
Indonesia,Sumatera Selatan,Palembang,30,35882,9462,8657,727,36,18,46,77,74,97,99,132,119,72,88,219,90,217,180,195,294,260,278,247,76,82,158,163
Indonesia,Sumatera Selatan,Palembang,50,35882,6801,5967,727,33,16,44,74,70,93,94,125,112,69,85,210,84,195,158,171,250,206,225,221,61,66,133,139
Indonesia,Sumatera Selatan,Palembang,75,35882,3480,2628,727,21,10,25,52,50,75,66,75,76,51,68,165,64,130,99,114,153,114,124,153,35,36,81,87
Indonesia,Sumatera Selatan,Prabumulih,0,40663,40663,40663,1474,607,655,265,879,797,461,1104,917,1513,652,185,1743,714,981,908,1407,1259,995,736,785,706,704,810,488
Indonesia,Sumatera Selatan,Prabumulih,10,40663,36722,35214,1474,605,653,264,877,796,460,1103,916,1512,651,184,1737,694,945,870,1343,1176,939,693,743,666,664,731,445
Indonesia,Sumatera Selatan,Prabumulih,15,40663,36443,34812,1474,604,653,264,876,796,460,1102,916,1512,651,184,1736,693,943,868,1339,1168,932,689,738,662,661,723,441
